"deer_w2","moose_w2","elk_w2","sheep_w2","goat_w2","wolf_w2","Elevation2","DistFromHumanAccess2","DistFromHighHumanAccess2","landcover16","EASTING","NORTHING","pack","used","usedFactor"
4,6,3,1,1,5,2174.43333333359,169.009054638249,1268.42468261719,2,562958.515163914,5685027.03638086,"Red Deer",0,"0"
,,,,,,1776.34666666673,874.278824825206,1048.33447265625,1,549163.168730128,5701432.90273418,"Red Deer",0,"0"
3,4,4,4,4,4,2129.35955555563,2447.4663992914,6357.974609375,1,575401.898803384,5711451.30437868,"Red Deer",0,"0"
,,,,,,2049.56622222181,381.405731080615,308.147705078125,3,598612.141996014,5736462.02242982,"Red Deer",0,"0"
3,3,4,6,5,4,2341.97377777733,1660.4271480903,4993.0185546875,1,584281.169152241,5706130.06778835,"Red Deer",0,"0"
3,4,4,3,1,4,1971.72711111122,759.610744692871,15191.8095703125,2,574186.133778999,5725315.65554847,"Red Deer",0,"0"
4,4,4,4,3,4,2067.53377777788,342.930257630308,299.224914550781,2,563721.992604967,5710957.63374374,"Red Deer",0,"0"
,,,,,,1762.25955555595,1070.49235758472,945.039306640625,2,594821.16568785,5729240.96590611,"Red Deer",0,"0"
3,1,3,6,5,3,2542.29288888884,1207.19853796062,1129.45153808594,10,563241.560728844,5713450.5897721,"Red Deer",0,"0"
,,,,,,1688.21288888878,42.188565669407,0,2,597157.977805768,5733435.00695856,"Red Deer",0,"0"
1,1,1,1,1,1,2158.26000000004,4045.40311324606,4716.4169921875,10,591708.700332716,5724645.30225912,"Red Deer",0,"0"
1,1,1,1,1,1,2631.85333333315,4974.94840103073,5149.25439453125,10,566687.42829416,5716392.77389824,"Red Deer",0,"0"
,,,,,,2239.73955555577,189.684033358004,8909.009765625,15,579385.468918299,5735836.0365587,"Red Deer",0,"0"
1,4,1,3,4,3,2168.97333333382,1448.92184623204,11667.5234375,10,570072.279905685,5725378.10087071,"Red Deer",0,"0"
1,1,1,1,4,1,2483.70044444665,4496.49178804262,4376.36376953125,10,564556.720076765,5718728.45800886,"Red Deer",0,"0"
3,4,3,1,1,3,1894.153777778,281.993666137859,744.863159179688,3,558263.116494104,5688233.69853351,"Red Deer",0,"0"
1,1,1,1,1,1,2350.11955555658,999.860195574091,7842.99951171875,10,581435.44767845,5728921.18458786,"Red Deer",0,"0"
4,4,4,4,3,4,2189.97333333382,3301.28968504008,3364.1953125,2,594734.61040445,5721599.71632785,"Red Deer",0,"0"
1,1,1,1,4,1,2194.97377777843,1944.25214767642,1816.78112792969,10,602512.043227258,5714410.80643445,"Red Deer",0,"0"
1,1,1,1,1,1,2977.5799999995,5916.02119225955,5789.49365234375,11,566076.56652474,5718308.22771588,"Red Deer",0,"0"
1,1,1,1,3,1,2383.03999999994,403.343470116542,328.598754882812,15,554322.732599213,5721129.32274508,"Red Deer",0,"0"
1,1,1,1,4,1,2250.34577777752,620.737017420364,8463.5712890625,10,570754.297746793,5740247.353102,"Red Deer",0,"0"
5,4,5,5,5,5,2045.15333333314,1548.05226550642,11939.595703125,10,575461.308139356,5720932.5656703,"Red Deer",0,"0"
4,3,3,5,6,4,2181.83377777677,268.597293031071,159.763778686523,8,550880.065142008,5694223.03912011,"Red Deer",0,"0"
1,1,1,1,4,1,2540.92488888797,1026.46880989343,1184.2841796875,10,561318.945551332,5682134.89123887,"Red Deer",0,"0"
3,3,3,5,6,3,2297.42622222218,2661.14838819108,7912.27685546875,10,576110.193136382,5707268.45058276,"Red Deer",0,"0"
1,1,1,5,5,3,2607.23955555445,2454.31896663096,7057.31689453125,10,570796.168129792,5693503.63520012,"Red Deer",0,"0"
4,4,4,3,3,4,1587.31333333333,406.000716801929,425.516082763672,2,553997.025459508,5700414.76965265,"Red Deer",0,"0"
7,7,7,7,7,7,2097.31333333333,4615.12568732938,6467.3251953125,9,574225.878657416,5704125.18569738,"Red Deer",0,"0"
,,,,,,2455.25199999968,1331.434794229,6690.94677734375,10,583725.15782051,5733138.79336535,"Red Deer",0,"0"
3,4,5,5,4,4,2307.04044444455,1005.66046163609,12339.5166015625,15,569092.381938714,5728470.52077409,"Red Deer",0,"0"
4,3,4,5,5,4,1882.16666666665,1613.83882192308,3095.548828125,10,589388.979783486,5725779.11570182,"Red Deer",0,"0"
,,,,,,2206.78755555582,2187.2651238206,3905.6357421875,10,595464.488229723,5725008.34801406,"Red Deer",0,"0"
4,4,4,4,3,4,2207.18000000051,917.763305550862,8254.6005859375,12,590532.488485355,5716917.38612859,"Red Deer",0,"0"
4,4,4,1,1,4,1994.53999999982,2513.85849796348,7543.60595703125,3,570472.609179156,5718481.67576166,"Red Deer",0,"0"
,,,,,,1913.3328888881,107.413440466858,883.485534667969,3,591273.110309946,5732669.68516674,"Red Deer",0,"0"
,,,,,,1962.56000000013,280.640437269106,31.9297542572021,2,594223.913547419,5736769.47201215,"Red Deer",0,"0"
1,3,3,4,3,3,2292.47999999931,226.675772165806,857.828247070312,15,559945.882719336,5701105.89034515,"Red Deer",0,"0"
,,,,,,1517,511.376137958685,344.044036865234,12,607701.459228691,5725541.12202583,"Red Deer",0,"0"
3,3,4,6,5,4,2098.5613333326,1841.36749929291,3904.97241210938,10,585467.44317281,5727965.7483212,"Red Deer",0,"0"
4,3,3,3,1,4,2192.91999999944,102.586559533142,753.080444335938,10,559459.858228175,5700987.89586031,"Red Deer",0,"0"
1,1,1,1,3,1,2428.32622222223,3500.27626496314,3450.83959960938,10,560446.593129538,5725475.90325352,"Red Deer",0,"0"
7,7,7,7,7,7,2291.31333333333,2987.30080479193,4335.31005859375,16,553059.163610559,5713522.81170587,"Red Deer",0,"0"
,,,,,,1727.8271111109,147.236797975177,99.6838836669922,2,603962.226495047,5728587.55705009,"Red Deer",0,"0"
1,1,1,1,4,1,2922.05600000077,1078.60846843237,1007.10046386719,10,556627.182689811,5689609.89039329,"Red Deer",0,"0"
4,3,3,5,6,4,2319.1799999989,4285.19003184296,8510.7431640625,10,566745.33273545,5724900.58251429,"Red Deer",0,"0"
3,3,3,1,1,3,2249.29333333277,2188.32868440413,2047.8525390625,1,557862.392893435,5717468.01675905,"Red Deer",0,"0"
4,3,3,3,1,4,2170.80622222205,821.977624950566,752.014709472656,8,562370.881170259,5699516.73209991,"Red Deer",0,"0"
4,5,5,4,1,5,1866.30666666679,1282.0134907971,9007.1572265625,2,574572.63049863,5717984.03356327,"Red Deer",0,"0"
3,4,5,5,4,4,2220.91288888854,1877.30325928381,13545.81640625,2,575782.16160399,5727560.23141186,"Red Deer",0,"0"
3,3,4,6,5,4,2411.48711111139,1332.0136948049,6914.30224609375,10,582946.379244348,5731680.78619285,"Red Deer",0,"0"
4,3,3,3,1,4,2069.17333333303,1491.14349082357,1314.86926269531,3,554042.750002284,5706511.37062406,"Red Deer",0,"0"
1,1,1,1,1,1,2598.02666666685,834.586732916726,2775.68725585938,10,550885.630681522,5716404.83057389,"Red Deer",0,"0"
3,4,5,5,4,4,2337.54666666636,2164.35615798015,15071.3525390625,15,574197.579766727,5728857.13337713,"Red Deer",0,"0"
4,3,3,3,1,4,2133.14711111104,1760.315966642,2854.78271484375,2,595836.988225461,5714159.47937407,"Red Deer",0,"0"
5,1,3,4,4,4,2274.97955555576,2256.19708618921,4097.58349609375,2,585268.377252319,5706925.71528485,"Red Deer",0,"0"
,,,,,,2378.82622222211,1936.27697098616,2512.3466796875,15,589343.391757871,5736571.26899568,"Red Deer",0,"0"
1,1,1,1,4,1,2086.92622222417,1380.49931836492,13332.9755859375,10,576108.647734773,5722168.36671838,"Red Deer",0,"0"
4,3,3,5,6,4,2332.33999999926,895.986022408009,1082.05480957031,10,557958.873650556,5724109.7356613,"Red Deer",0,"0"
3,3,4,6,5,4,2357.44622222274,3350.315966642,8565.478515625,15,568009.441608831,5739931.1216351,"Red Deer",0,"0"
4,3,3,3,1,4,2168.57333333296,1452.40718893304,5152.39208984375,8,593362.037438874,5718215.0186909,"Red Deer",0,"0"
3,3,3,1,1,3,2094.64622222237,443.691663214953,2520.63647460938,2,562448.225123465,5686244.64394166,"Red Deer",0,"0"
5,4,5,5,5,5,1831.38666666617,1548.7560064948,1383.31616210938,3,570245.896398853,5686151.22510982,"Red Deer",0,"0"
,,,,,,1885.51999999951,329.098548963571,386.496887207031,3,597451.043730302,5736078.97829735,"Red Deer",0,"0"
1,4,3,3,5,3,2180.1733333337,1546.19886167377,3981.53979492188,2,554881.269141363,5714277.07455564,"Red Deer",0,"0"
4,3,4,4,1,4,2355.71333333259,132.602940773936,6840.61376953125,15,575773.370065965,5695388.45370781,"Red Deer",0,"0"
1,1,1,1,4,1,2837.42711111114,4811.30340289931,4692.0107421875,10,564920.971959383,5718513.99749725,"Red Deer",0,"0"
1,1,1,1,1,1,2507.25866666555,3105.71218648747,7812.75390625,10,578648.566194938,5699038.59317056,"Red Deer",0,"0"
1,1,1,1,4,1,2860.04444444184,1355.67032658979,1278.60510253906,10,556235.504760281,5689374.38508497,"Red Deer",0,"0"
4,5,4,3,3,4,1680.17377777738,1102.02085151709,963.233154296875,3,570024.000721913,5685730.44289544,"Red Deer",0,"0"
3,3,3,1,1,3,2195.69333333321,405.398094097209,529.596923828125,8,562856.153381211,5683999.1982207,"Red Deer",0,"0"
3,3,4,6,5,4,2347.5733333327,486.37384381205,8764.3974609375,10,581011.915152164,5733329.96399961,"Red Deer",0,"0"
1,1,1,1,4,1,2307.58711111133,72.5865595331416,1458.79736328125,10,549413.432354018,5717315.31225125,"Red Deer",0,"0"
4,5,4,3,1,4,1563.59333333327,574.802006163904,934.066162109375,2,566905.474764533,5688432.57812152,"Red Deer",0,"0"
,,,,,,1872.27999999968,976.309460957602,855.019836425781,12,608821.52617915,5726571.93096225,"Red Deer",0,"0"
1,1,1,1,4,1,2632.46044444454,2426.19508937954,11717.853515625,10,577980.093545504,5732132.11203043,"Red Deer",0,"0"
,,,,,,1582.46666666673,119.4938313692,132.743103027344,1,598003.795439429,5731158.92043114,"Red Deer",0,"0"
1,1,1,1,4,1,2902.16799999886,1764.05308920851,1890.7099609375,10,549928.117077116,5715642.30592505,"Red Deer",0,"0"
1,1,1,1,4,1,2374.06622222219,2108.61470051863,14852.05859375,10,571246.127309247,5733853.69822941,"Red Deer",0,"0"
,,,,,,1813.68711111102,732.586559533142,670.777282714844,3,603290.213424606,5715474.78190872,"Red Deer",0,"0"
1,1,1,1,1,1,2654.56666666574,2450.92234663218,2383.23803710938,10,551222.181872353,5712729.35161583,"Red Deer",0,"0"
3,3,4,6,5,4,2376.80533333258,1116.6929014013,7364.49755859375,10,582595.533772353,5731974.52289686,"Red Deer",0,"0"
1,1,1,1,1,1,2784.45955555676,956.350926822925,3164.2216796875,10,550850.227960453,5718261.44878715,"Red Deer",0,"0"
1,1,1,1,4,1,2430.19911111211,1186.9957789513,1041.34582519531,10,558716.590538432,5683743.53941119,"Red Deer",0,"0"
,,,,,,2053.66711111029,410.749744562965,1194.44812011719,7,591504.698067162,5732993.25620956,"Red Deer",0,"0"
4,3,4,4,1,4,2166.97377777775,261.826255442251,7595.1064453125,2,573260.894928172,5695381.19105168,"Red Deer",0,"0"
,,,,,,1686.24000000025,1046.63278499595,1258.57153320312,2,591539.666212401,5729196.32067153,"Red Deer",0,"0"
4,3,3,5,6,4,1957.88,8.52360412042671,2589.603515625,2,568417.72034419,5702757.72194722,"Red Deer",0,"0"
,,,,,,1519.21999999994,151.3415898572,157.978103637695,12,608298.927760597,5725466.29756616,"Red Deer",0,"0"
1,3,3,4,3,3,2438.7266666661,2276.81403220285,2184.56274414062,10,553308.847511325,5708440.95258039,"Red Deer",0,"0"
4,4,3,1,1,4,1844.43333333359,745.766918850726,515.417724609375,3,565764.496925213,5682835.22663069,"Red Deer",0,"0"
4,4,4,1,1,4,1470.19333333308,8.52360412042671,0,8,568977.494003787,5684422.99405591,"Red Deer",0,"0"
4,4,4,4,3,4,1903.19333333334,254.560928163404,10134.8935546875,2,573142.099411727,5720129.79264848,"Red Deer",0,"0"
4,6,4,3,1,4,2208.47288888934,2066.18048496757,1872.91259765625,2,555865.352738159,5710390.03902719,"Red Deer",0,"0"
3,4,5,5,4,4,2317.9066666666,982.766486282124,11670.373046875,10,585746.35046729,5717546.94012577,"Red Deer",0,"0"
1,1,1,1,4,1,2376.68000000105,402.586559533142,1365.10791015625,10,549429.052013975,5716978.61030222,"Red Deer",0,"0"
3,3,5,5,5,4,2035.11333333371,271.457429684487,6829.08349609375,2,582832.331440739,5708358.53016196,"Red Deer",0,"0"
,,,,,,1992.59377777813,788.529858181787,2297.85571289062,2,589810.660097809,5741785.06931296,"Red Deer",0,"0"
1,1,1,1,3,1,2574.41333333421,4544.97348404374,9663.5341796875,10,577549.56251293,5704236.18117054,"Red Deer",0,"0"
,,,,,,2433.01911111177,1882.22051901952,7054.826171875,10,580768.455248809,5737888.03878468,"Red Deer",0,"0"
1,1,1,1,4,1,2499.54622222175,2614.78086615294,16194.7099609375,10,571827.955335169,5731490.13501772,"Red Deer",0,"0"
3,3,5,5,5,4,2205.60666666636,62.4474409171545,6723.583984375,12,591953.433773289,5717508.70991068,"Red Deer",0,"0"
,,,,,,2158.5462222215,817.77231082915,865.297912597656,2,588225.756924827,5740256.26579094,"Red Deer",0,"0"
1,1,1,1,4,1,2764.31644444636,3032.2051047756,5551.90185546875,10,569481.228516003,5716705.99788287,"Red Deer",0,"0"
4,5,4,1,4,4,1925.81333333321,726.985925130584,739.47998046875,3,552221.311210051,5706210.51343712,"Red Deer",0,"0"
5,3,6,1,5,6,1851.98711111084,655.483759354612,6767.048828125,13,583006.5172796,5726290.35934506,"Red Deer",0,"0"
1,4,3,1,1,3,2239.19377777795,2486.41948593547,2625.02954101562,1,565165.163144981,5700879.19673722,"Red Deer",0,"0"
5,4,4,1,4,5,2341.27333333272,1285.35684877587,1567.8525390625,15,558346.959393473,5716210.86004056,"Red Deer",0,"0"
,,,,,,1956.03333333314,196.07740111434,0,2,593635.959296811,5738497.36657331,"Red Deer",0,"0"
4,4,4,4,3,4,1855.30666666705,914.462132388764,6882.0546875,3,584945.975134581,5723519.96502628,"Red Deer",0,"0"
3,5,4,1,1,4,1919.213777778,1223.12225708142,1068.49926757812,3,559826.111040617,5712091.80505449,"Red Deer",0,"0"
4,5,3,1,1,4,1758.84000000032,1695.13837019932,1742.42224121094,3,563542.622228743,5686905.19947907,"Red Deer",0,"0"
1,1,1,1,1,1,2281.83333333326,1478.71337185296,10985.3359375,10,585061.067776877,5718725.81317081,"Red Deer",0,"0"
1,1,1,1,4,1,2909.06622222582,4176.91904025651,4224.10107421875,10,562604.806189392,5723268.97355039,"Red Deer",0,"0"
1,4,3,1,1,3,2322.01955555545,150.434348655255,4.86029148101807,16,551167.747823401,5723227.07002394,"Red Deer",0,"0"
,,,,,,1793.54666666636,74.5728429327984,390.965057373047,12,604964.179512068,5723185.40832816,"Red Deer",0,"0"
1,1,1,1,1,1,2488.31999999937,1989.74361119033,4800.39208984375,10,588381.563481876,5724154.70708464,"Red Deer",0,"0"
4,4,4,3,1,4,1537.87999999975,63.4065745841059,117.44474029541,3,560852.634837114,5694573.92960678,"Red Deer",0,"0"
1,3,3,3,6,3,2231.8679999999,3099.8257506012,2910.16845703125,16,548448.582574166,5705014.55043441,"Red Deer",0,"0"
,,,,,,1684.64000000043,47.1032418302626,0,2,599598.47594564,5730984.52925668,"Red Deer",0,"0"
4,5,5,3,1,5,2061.55377777751,2229.49214310061,10713.818359375,2,569041.600563277,5725352.4512377,"Red Deer",0,"0"
,,,,,,2006.62711111034,536.93466505981,525.99365234375,7,598467.737698659,5735855.98615668,"Red Deer",0,"0"
3,1,1,3,4,3,2397.87377777781,1097.91171115392,2376.6142578125,10,553661.314795036,5719146.19266814,"Red Deer",0,"0"
,,,,,,1984.11377777831,4.06295541271485,83.6328506469727,2,596333.575802212,5738184.05408081,"Red Deer",0,"0"
,,,,,,1988.06755555508,133.892951562766,3764.560546875,3,606368.642643312,5713438.86886887,"Red Deer",0,"0"
1,1,1,1,4,1,2299.90000000048,793.607486091128,3766.68359375,10,569447.215003287,5702038.90073534,"Red Deer",0,"0"
4,5,4,1,4,4,1690.97333333315,93.4868145300254,0.829853534698486,3,554654.489036905,5701819.32463503,"Red Deer",0,"0"
,,,,,,2390.42666666543,882.799011808463,11108.6943359375,10,577117.541111039,5735744.33342022,"Red Deer",0,"0"
,,,,,,2235.67377777776,833.883416729652,1368.47204589844,10,593994.444092878,5734524.50669535,"Red Deer",0,"0"
3,3,4,6,5,4,2217.05333333227,740.919783214868,11737.56640625,10,577576.552008805,5729988.08523772,"Red Deer",0,"0"
3,4,4,3,4,4,1937.62666666709,299.962672403642,5675.08349609375,3,589352.134705815,5711750.61745412,"Red Deer",0,"0"
4,4,4,4,3,4,2039.42000000075,1839.29003196844,1694.23095703125,3,601126.146718571,5713454.79178173,"Red Deer",0,"0"
4,5,4,3,3,4,1854.27288888904,441.598966735329,319.999755859375,2,598091.760944341,5710829.68500526,"Red Deer",0,"0"
1,1,1,1,4,1,2658.29333333251,5151.56812305166,8503.3466796875,10,568240.532404077,5721161.88131595,"Red Deer",0,"0"
1,1,1,1,1,1,2397.63377777901,3326.254429785,4697.23828125,10,593325.578407726,5720937.08633643,"Red Deer",0,"0"
,,,,,,1766.96000000031,1397.64723114845,7260.5810546875,2,575556.426945974,5744633.06688138,"Red Deer",0,"0"
4,5,4,3,1,4,1716.31333333333,1652.92354022338,1708.14685058594,2,549432.288116427,5706716.38866797,"Red Deer",0,"0"
1,1,1,1,4,1,2718.54000000024,3250.40681208854,15105.5009765625,10,570731.699545328,5731168.27003763,"Red Deer",0,"0"
4,4,4,4,3,4,2074.9933333332,124.17722050544,793.265197753906,2,569370.821519476,5710138.67704597,"Red Deer",0,"0"
,,,,,,2092.02666666685,335.058271789447,883.541564941406,2,591100.113910086,5740838.38760493,"Red Deer",0,"0"
,,,,,,2717.02666666711,1946.36713276608,6412.67333984375,10,581333.66370444,5738791.84001291,"Red Deer",0,"0"
4,5,4,3,3,4,1985.39288888903,30.8216010761394,7416.3212890625,1,582234.093003706,5708422.98834915,"Red Deer",0,"0"
1,1,1,5,5,3,2479.88711111065,518.454898455238,7221.3369140625,10,575601.091760045,5695737.96194025,"Red Deer",0,"0"
,,,,,,1517,233.612856153105,275.982482910156,12,609440.697034796,5724766.0406914,"Red Deer",0,"0"
3,4,3,1,1,3,1765.23377777763,0,0,5,554470.953147574,5696714.2313959,"Red Deer",0,"0"
3,3,4,6,5,4,2181.44088888867,827.663486637228,12958.96875,2,576497.036595927,5731125.04844551,"Red Deer",0,"0"
1,1,1,1,1,1,2450.4995555562,1817.02294646316,1775.87194824219,10,560833.042824058,5706211.07805843,"Red Deer",0,"0"
5,4,4,1,4,5,2297.9875555568,942.421925500812,815.03662109375,10,552531.494441735,5693920.62303904,"Red Deer",0,"0"
,,,,,,1580.60000000007,80.3159666419961,0,3,611226.949284722,5719014.58861114,"Red Deer",0,"0"
1,1,1,1,4,1,2834.52177778057,4166.82204036915,11387.2001953125,10,566646.989024281,5730476.62835137,"Red Deer",0,"0"
,,,,,,2061.97377777801,1629.23046903704,1489.140625,2,601738.601902314,5719074.98710284,"Red Deer",0,"0"
4,4,4,4,3,4,2177.79377777802,4810.71087451056,7025.26416015625,3,574282.327249923,5702583.26340531,"Red Deer",0,"0"
1,4,3,3,5,3,2080.14666666685,941.306663428104,3893.22607421875,3,555268.365488122,5714783.45665531,"Red Deer",0,"0"
3,3,4,6,5,4,2218.02666666618,3044.0651286182,5804.29931640625,2,592107.517570374,5711333.7335634,"Red Deer",0,"0"
4,5,4,1,4,4,1895.26711111103,889.040431888518,913.524780273438,2,557500.266059581,5712072.14550299,"Red Deer",0,"0"
1,1,1,1,3,1,2620.72711111071,5500.10203025044,5482.87255859375,10,565355.543839142,5720110.27689877,"Red Deer",0,"0"
1,1,3,6,5,3,2397.55999999971,1634.8585908654,12875.4697265625,10,570576.396969829,5735722.06423337,"Red Deer",0,"0"
3,1,3,6,5,3,2389.20622222275,2023.04823326786,9197.9140625,10,580080.349319696,5729106.38432358,"Red Deer",0,"0"
1,1,1,1,4,1,2258.58711111159,1070.83076790578,1070.248046875,10,568158.220608861,5709709.75126224,"Red Deer",0,"0"
4,3,3,5,6,4,2036.52044444437,9.68403335800394,7561.60791015625,2,581861.249929784,5707681.14386402,"Red Deer",0,"0"
1,1,1,1,4,1,2432.36711111258,1199.9611287225,6445.6162109375,10,581165.826650462,5703551.80121649,"Red Deer",0,"0"
4,4,4,4,3,4,2011.61199999924,917.291995299467,2975.08349609375,12,589280.711616587,5709075.59584254,"Red Deer",0,"0"
,,,,,,2591.74577777626,589.671842651506,13094.44140625,10,574606.711183562,5736764.41325201,"Red Deer",0,"0"
3,1,1,3,4,3,2529.7933333329,1239.89472938943,1111.61608886719,10,552547.280793931,5722072.44915224,"Red Deer",0,"0"
,,,,,,1783.81333333346,373.210079684386,7295.4912109375,2,580111.050183108,5748276.3616888,"Red Deer",0,"0"
3,4,3,4,3,3,2301.45333333296,2962.8197615935,3068.8955078125,2,555321.176813725,5711905.89028733,"Red Deer",0,"0"
4,3,3,5,6,4,1952.16711111109,99.6840333580039,2465.01977539062,1,568543.295027832,5703013.16357422,"Red Deer",0,"0"
3,1,3,6,5,3,2372.56666666693,1292.04490420151,11465.3681640625,10,583497.059402421,5718949.06936308,"Red Deer",0,"0"
4,5,4,3,3,4,1912.17955555564,110.315966641996,4035.49853515625,2,588145.643033109,5709965.60227727,"Red Deer",0,"0"
4,5,4,3,3,4,1858.74000000012,2019.27519645499,6973.00927734375,7,568411.353706478,5697048.15266015,"Red Deer",0,"0"
4,5,3,1,1,4,1947.71999999981,507.513908536088,527.942687988281,3,550771.499964819,5709577.08893177,"Red Deer",0,"0"
4,5,4,3,3,4,1962.84711111121,309.684033358004,2632.486328125,2,568760.970675965,5702951.69969961,"Red Deer",0,"0"
1,1,1,1,4,1,2336.05955555581,2561.78253032031,3010.77734375,10,603223.701367409,5713130.50431376,"Red Deer",0,"0"
3,3,4,6,5,4,2142.94177777801,1192.42537284215,8333.390625,2,580940.619220658,5729244.92381442,"Red Deer",0,"0"
1,1,1,1,1,1,2396.04711110991,896.949000029299,3327.01708984375,16,556573.123337542,5716350.71784762,"Red Deer",0,"0"
1,1,1,1,1,1,2642.62666666667,5739.20220193517,5777.76123046875,10,560533.411312931,5728225.07651152,"Red Deer",0,"0"
4,4,4,4,3,4,2215.19333333359,773.869781934842,8295.6484375,2,581078.485082913,5730092.3711193,"Red Deer",0,"0"
1,1,1,1,3,1,2237.6800000008,1305.36087901892,4881.37451171875,2,584670.462992263,5707723.45923706,"Red Deer",0,"0"
,,,,,,2230.9666666666,766.474193536003,1641.40954589844,15,588229.272990018,5737280.79702249,"Red Deer",0,"0"
